"ticket_no","name","ticket_title","description_plain","comments","solution"
T019440,ARSWin-Net,Time Attendance report issue,Data mismatch in Comm soft and ARSWin Net,Assigned to L3 ,"Reference - Prakash's email on 05-12-2024, 16:20 we have made corrections in Shift configuration as below and addressed client's queries. This will capture and start exact shift as per Auto In time configured and end the day as per out punch made within maximum working hours.

"
T019440,ARSWin-Net,Time Attendance report issue,Data mismatch in Comm soft and ARSWin Net,"Issue:

Employees' punches are being recorded for the next day.
Observations:

    Auto-Shift Configuration:
        Auto-shifts are currently configured with overlapping criteria for auto-time calculation, which is not logically correct.

    Maximum Working Hours:
        The system is configured for a maximum of 9 hours and 30 minutes (09:30 HRs). Employees are making punches beyond this limit, causing today's out-punch to reflect as the next day's in-punch.
        Sample Punches - Attachment1

        Report Generated - Attachment 2

       Proposed Solutions: 

    Shift Master Configuration:
        We explained the configuration of the Shift Master focusing on:
            Proper auto-time calculation to avoid overlap.
            Adjusting the maximum working hours.

            Proposed Configuration - Attachment 3


    Auto-Shift Expectations:
        We recommended ensuring that proper in-out punches are made by employees when using the auto-shift feature to reduce discrepancies.
    Application Update:
        We suggested considering an upgrade to our latest application, which includes enhanced features to reduce such occurrences and improve overall functionality.

","Reference - Prakash's email on 05-12-2024, 16:20 we have made corrections in Shift configuration as below and addressed client's queries. This will capture and start exact shift as per Auto In time configured and end the day as per out punch made within maximum working hours.

"
T019440,ARSWin-Net,Time Attendance report issue,Data mismatch in Comm soft and ARSWin Net,The client team will discuss these suggestions internally and provide feedback for further configuration adjustments.,"Reference - Prakash's email on 05-12-2024, 16:20 we have made corrections in Shift configuration as below and addressed client's queries. This will capture and start exact shift as per Auto In time configured and end the day as per out punch made within maximum working hours.

"
T019440,ARSWin-Net,Time Attendance report issue,Data mismatch in Comm soft and ARSWin Net,"Reference - Prakash's email on 05-12-2024, 16:20
we have made corrections in Shift configuration as below and addressed client's queries.

This will capture and start exact shift as per Auto In time configured and end the day as per out punch made within maximum working hours. ","Reference - Prakash's email on 05-12-2024, 16:20 we have made corrections in Shift configuration as below and addressed client's queries. This will capture and start exact shift as per Auto In time configured and end the day as per out punch made within maximum working hours.

"
T019440,ARSWin-Net,Time Attendance report issue,Data mismatch in Comm soft and ARSWin Net,"Reference - Prakash's email on 05-12-2024, 16:20 we have made corrections in Shift configuration as below and addressed client's queries. This will capture and start exact shift as per Auto In time configured and end the day as per out punch made within maximum working hours.

","Reference - Prakash's email on 05-12-2024, 16:20 we have made corrections in Shift configuration as below and addressed client's queries. This will capture and start exact shift as per Auto In time configured and end the day as per out punch made within maximum working hours.

"
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .","We took a remote session with the user and found that the user is having an issue with short leave. They have configured the leave setup such that for any leave, a minimum of 0.25 is applicable, and it is considered as short leave.

However, when an employee applies for short leave in the ARS browser, it is not visible in the attendance sheet, although it appears in the reports and in the ARS application attendance sheet.","Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .",Need to forward to QC,"Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .",Need to forward to QC.,"Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .",we have checked ars pages is latest and short leave not display in ars attendance View,"Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .",Please provide remote.,"Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .","Please provide remote.

","Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .","Please provide remote.

","Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .",Please arrange remote session with client and provide to Viral for further checking.,"Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019441,ARSWin-Net,Short leave setup required,"Employee has applied for short leave, but not shown in the ARS Browser attendance sheet .","Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software.","Already discuss with Rajvi Ganatra and this requirement is not feasible , suggested to procured iApp software."
T019442,iApp,Late hours application issue ,Please delete Auto Approve late hours application on date 28/09/2024.,"1. I opening the attendance sheet, we noticed that the shift information was incorrect. When attempting to apply for a shift change, a message indicated that late permission had already been approved for that day. 
2. Despite trying to delete the late permission, the same message persisted. 
3. To address this, we accessed the Zydus database and executed the following queries: 
Select * from empmaster where code='43878' 
SELECT * FROM adjustapply(nolock) WHERE userid='25890' AND attddate='2024/09/28' AND category = 'Late'; 
Delete FROM adjustapply(nolock) WHERE userid='25890' AND attddate='2024/09/28' AND category = 'Late'; 
4.After removing the late permission, we redirected to the attendance page. However, the same error persisted when attempting to change the shift. To resolve this, we executed the following query to set the early flag to NULL mode: 
Select * from attdmain where empid='25890' and attddate='2024/09/28' 
5. With this adjustment, the employee was able to change the shift as needed.","1. I opening the attendance sheet, we noticed that the shift information was incorrect. When attempting to apply for a shift change, a message indicated that late permission had already been approved for that day. 
2. Despite trying to delete the late permission, the same message persisted. 
3. To address this, we accessed the Zydus database and executed the following queries: 
Select * from empmaster where code='43878' 
SELECT * FROM adjustapply(nolock) WHERE userid='25890' AND attddate='2024/09/28' AND category = 'Late'; 
Delete FROM adjustapply(nolock) WHERE userid='25890' AND attddate='2024/09/28' AND category = 'Late'; 
4.After removing the late permission, we redirected to the attendance page. However, the same error persisted when attempting to change the shift. To resolve this, we executed the following query to set the early flag to NULL mode: 
Select * from attdmain where empid='25890' and attddate='2024/09/28' 
5. With this adjustment, the employee was able to change the shift as needed."
T019443,iApp,Early application issue ,Please delete Auto Approve Early hours application on date 30/10/2024. Employee name:- Gaurav Goyal,"1. I opening the attendance sheet, we noticed that the shift information was incorrect. When attempting to apply for a shift change, a message indicated that early permission had already been approved for that day. 
2. Despite trying to delete the early permission, the same message persisted. 
3. To address this, we accessed the Zydus database and executed the following queries: 
Select * from empmaster where code='130105' 
SELECT * FROM adjustapply(nolock) WHERE userid='' AND attddate='2024/10/30' AND category = 'Early'; 
Delete FROM adjustapply(nolock) WHERE userid='' AND attddate='2024/10/30' AND category = 'Early'; 
4.After removing the early permission, we redirected to the attendance page. However, the same error persisted when attempting to change the shift. To resolve this, we executed the following query to set the early flag to NULL mode: 
Select * from attdmain where empid='' and attddate='2024/10/30' 
5. With this adjustment, the employee was able to change the shift as needed.","1. I opening the attendance sheet, we noticed that the shift information was incorrect. When attempting to apply for a shift change, a message indicated that early permission had already been approved for that day. 
2. Despite trying to delete the early permission, the same message persisted. 
3. To address this, we accessed the Zydus database and executed the following queries: 
Select * from empmaster where code='130105' 
SELECT * FROM adjustapply(nolock) WHERE userid='' AND attddate='2024/10/30' AND category = 'Early'; 
Delete FROM adjustapply(nolock) WHERE userid='' AND attddate='2024/10/30' AND category = 'Early'; 
4.After removing the early permission, we redirected to the attendance page. However, the same error persisted when attempting to change the shift. To resolve this, we executed the following query to set the early flag to NULL mode: 
Select * from attdmain where empid='' and attddate='2024/10/30' 
5. With this adjustment, the employee was able to change the shift as needed."
T019444,iApp,Iapp not working ,When open iapp showing error. Pls find below screen shot. Facing this problem today from morning.,"1. The client reported that when they try to open the iApp software, an error message appears.
2. I opened the iApp software here, and it is working fine.
3. I also discussed the issue with other site clients, and they are not facing this type of issue when opening the iApp.
4. I suggested to the client that they check with their IT team, as this seems to be a webpage blocking issue.","1. The client reported that when they try to open the iApp software, an error message appears.
2. I opened the iApp software here, and it is working fine.
3. I also discussed the issue with other site clients, and they are not facing this type of issue when opening the iApp.
4. I suggested to the client that they check with their IT team, as this seems to be a webpage blocking issue."
T019445,TwinXs 2C,Not Working,"Keypad, relay and all parameters check all parameters","Had conversation with our team member Ravi Gehlot and partner Rajesh.
Proceeding for RMA",Verified Rma for RMA000576
T019446,iApp,TKT020751,"In future dated transaction file, resign and relieve date doesn't come in specific cases. Way out should be derived to not load it from that file & other fields should be updated. In case of any meeting with Deloitte, please let us know.",assign to ketulbhai,"We are unable to maintain any flags, as we update the file shared by SF. We have checked with the BA team, and unfortunately, this functionality is not feasible.

Closed  In Leena"
T019446,iApp,TKT020751,"In future dated transaction file, resign and relieve date doesn't come in specific cases. Way out should be derived to not load it from that file & other fields should be updated. In case of any meeting with Deloitte, please let us know.",Need to discussion with sun team,"We are unable to maintain any flags, as we update the file shared by SF. We have checked with the BA team, and unfortunately, this functionality is not feasible.

Closed  In Leena"
T019446,iApp,TKT020751,"In future dated transaction file, resign and relieve date doesn't come in specific cases. Way out should be derived to not load it from that file & other fields should be updated. In case of any meeting with Deloitte, please let us know.",Discussion pending with sun team,"We are unable to maintain any flags, as we update the file shared by SF. We have checked with the BA team, and unfortunately, this functionality is not feasible.

Closed  In Leena"
T019446,iApp,TKT020751,"In future dated transaction file, resign and relieve date doesn't come in specific cases. Way out should be derived to not load it from that file & other fields should be updated. In case of any meeting with Deloitte, please let us know.","We are unable to maintain any flags, as we update the file shared by SF.

We have checked with the BA team, and unfortunately, this functionality is not feasible.","We are unable to maintain any flags, as we update the file shared by SF. We have checked with the BA team, and unfortunately, this functionality is not feasible.

Closed  In Leena"
T019447,NetXsControl Ent.,Re-installation,Re-installation,"Sow given to Mr.Nikunj sir-22/Nov/2024, 17:23
",We are closing the ticket as there has been no response from client end.
T019447,NetXsControl Ent.,Re-installation,Re-installation,"Sow given to Mr.Nikunj sir-22/Nov/2024, 17:23",We are closing the ticket as there has been no response from client end.
T019447,NetXsControl Ent.,Re-installation,Re-installation,We are closing the ticket as there has been no response from client end. ,We are closing the ticket as there has been no response from client end.
T019448,BioScribe 3S,RMA,RMA,"The HEX200 error is showing on the device display, and the punching is not working.",Ticket created by mistake.
T019448,BioScribe 3S,RMA,RMA,we'll connect after some time,Ticket created by mistake.
T019448,BioScribe 3S,RMA,RMA,Ticket created by mistake.,Ticket created by mistake.
T019449,iApp, Support to Add New Employee,Support to Add New Employee,called but client is busy,"Right now they don't have issue once client available they will inform us on mail.
7208576642 - nitin"
T019449,iApp, Support to Add New Employee,Support to Add New Employee,Waiting for remote,"Right now they don't have issue once client available they will inform us on mail.
7208576642 - nitin"
T019449,iApp, Support to Add New Employee,Support to Add New Employee,Schedule on tomorrow,"Right now they don't have issue once client available they will inform us on mail.
7208576642 - nitin"
T019449,iApp, Support to Add New Employee,Support to Add New Employee,Right now they don't have issue once client available they will inform us on mail.,"Right now they don't have issue once client available they will inform us on mail.
7208576642 - nitin"
T019450,iApp,TKT021510 	,"364596 - Gabbar Parmar- his leave balance is show negative . please check and advisee how can correct it",assign to ketulbhai,Closed In Leena
T019450,iApp,TKT021510 	,"364596 - Gabbar Parmar- his leave balance is show negative . please check and advisee how can correct it","Hi Mittal,
SF id : 56619, opening balance is coming for 2023-24 for Coff leave code.

Please find the attached ledger report for the same.",Closed In Leena
T019450,iApp,TKT021510 	,"364596 - Gabbar Parmar- his leave balance is show negative . please check and advisee how can correct it","First of all, we have provided query related to location transfer entries.
For SF id : 56619,we have not provided any query for coff leave which client has highlighted in consolidated ledger. But we have checked entire report and in coff it is showing 22-23 remaining balance in 23-24 as opening balance.",Closed In Leena
T019450,iApp,TKT021510 	,"364596 - Gabbar Parmar- his leave balance is show negative . please check and advisee how can correct it","Created ticket on behalf of Ketul. Assigning to L2.



",Closed In Leena
T019450,iApp,TKT021510 	,"364596 - Gabbar Parmar- his leave balance is show negative . please check and advisee how can correct it","First of all, we have provided a query related to location transfer entries. For SF ID: 56619, we have not provided any query for the COFF leave that the client has highlighted in the consolidated ledger. However, we have reviewed the entire report, and in the COFF, it is showing the remaining balance for 22-23 as the opening balance for 23-24.",Closed In Leena
T019450,iApp,TKT021510 	,"364596 - Gabbar Parmar- his leave balance is show negative . please check and advisee how can correct it",Confirmation pending from sun team,Closed In Leena
T019450,iApp,TKT021510 	,"364596 - Gabbar Parmar- his leave balance is show negative . please check and advisee how can correct it",Closed In Leena,Closed In Leena
T019451,iApp,TKT025059,"Leave forecast report is not calculating balance properly for CL & SL for several cases. Most probably there is a difference of half day. Example : Cut off date is 31-03-24 & sample employee codes are 372226,372391,372471,377751. Please resolve it for all cases & ensure the report comes proper.",assign to ketulbhai,
T019451,iApp,TKT025059,"Leave forecast report is not calculating balance properly for CL & SL for several cases. Most probably there is a difference of half day. Example : Cut off date is 31-03-24 & sample employee codes are 372226,372391,372471,377751. Please resolve it for all cases & ensure the report comes proper.","Hi Zeel,
Forecast report is calculating wrong since accrual has been generated wrong. Sun Team asking for RCA for wrong accrual & that problem should be resolved.",
T019451,iApp,TKT025059,"Leave forecast report is not calculating balance properly for CL & SL for several cases. Most probably there is a difference of half day. Example : Cut off date is 31-03-24 & sample employee codes are 372226,372391,372471,377751. Please resolve it for all cases & ensure the report comes proper.","Hi Ketul, There are no issues from your end, so we are unable to provide an RCA. However, we have identified the accrual entry in the backend during our investigation. To resolve client need to do again accrual and carryover",
T019451,iApp,TKT025059,"Leave forecast report is not calculating balance properly for CL & SL for several cases. Most probably there is a difference of half day. Example : Cut off date is 31-03-24 & sample employee codes are 372226,372391,372471,377751. Please resolve it for all cases & ensure the report comes proper.","Created ticket on behalf of Ketul. Assigning to L2.



",
T019451,iApp,TKT025059,"Leave forecast report is not calculating balance properly for CL & SL for several cases. Most probably there is a difference of half day. Example : Cut off date is 31-03-24 & sample employee codes are 372226,372391,372471,377751. Please resolve it for all cases & ensure the report comes proper.","There are no issues on your end, so we are unable to provide an RCA. However, during our investigation, we identified the accrual entry in the backend. To resolve this, the SUN team will need to perform the accrual and carryover again.",
T019451,iApp,TKT025059,"Leave forecast report is not calculating balance properly for CL & SL for several cases. Most probably there is a difference of half day. Example : Cut off date is 31-03-24 & sample employee codes are 372226,372391,372471,377751. Please resolve it for all cases & ensure the report comes proper.",Confirmation pending from sun team,
T019452,iApp,TKT026309,"361003 - AAKIL ANWARHUSHEN PATEL he was apply CL leave on 9 & 10 Apr. after he cancel approved leave , But leave is not credit to his leave balance",assign to ketulbhai,Confirmation received and case resolved
T019452,iApp,TKT026309,"361003 - AAKIL ANWARHUSHEN PATEL he was apply CL leave on 9 & 10 Apr. after he cancel approved leave , But leave is not credit to his leave balance","No affected cases were found for this ticket ID. Additionally, no canceled entries were found in the application. This ticket was opened from our side, and it is a separate case.

Refference CRM ticket :- T018722 ",Confirmation received and case resolved
T019452,iApp,TKT026309,"361003 - AAKIL ANWARHUSHEN PATEL he was apply CL leave on 9 & 10 Apr. after he cancel approved leave , But leave is not credit to his leave balance",Refference CRM ticket :- T018722,Confirmation received and case resolved
T019452,iApp,TKT026309,"361003 - AAKIL ANWARHUSHEN PATEL he was apply CL leave on 9 & 10 Apr. after he cancel approved leave , But leave is not credit to his leave balance",Related Changes has been made in shared release on 28/11/2024.,Confirmation received and case resolved
T019452,iApp,TKT026309,"361003 - AAKIL ANWARHUSHEN PATEL he was apply CL leave on 9 & 10 Apr. after he cancel approved leave , But leave is not credit to his leave balance",Confirmation received and case resolved,Confirmation received and case resolved
T019453,,iApp - Issue Resolution,________________________________________________________________________________ Microsoft Teams Need help? Join the meeting now Meeting ID: 414 426 574 677 Passcode: 5eh6Bi6y For organizers: Meeting options ________________________________________________________________________________,Meeting Link,Meeting Link
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached",assign to ketulbhai,
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached","Hi Zeel,
To resolve this case, SUN team perform the following activities: delete the previous late/early waiver and the old shift change, and then apply the new late/early waiver accordingly but we are not able to delete waiver as suggest by you.

",
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached","We previously provided the following steps to resolve this issue for the mentioned employee
1) Delete the Late Early Waiver permission from HR’s side.
2) If HR wants to apply the Late Early Waiver permission again, they need to change the old shift.
3) Reapply the Late Early Waiver permission.
However, upon double-checking these steps for this employee, we found that the Late Early Waiver Permission rights were not granted to the Location HR. ",
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached","Created ticket on behalf of Ketul. Assigning to L2.


",
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached","We provided the following steps to resolve the issue for the mentioned employee:

1) Delete the Late Early Waiver permission from the HR system.
2) If HR wishes to reapply the Late Early Waiver permission, they need to update the old shift.
3) Reapply the Late Early Waiver permission.

However, upon reviewing these steps for this employee, we discovered that the Late Early Waiver permission rights had not been granted to the Location HR.",
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached",Confirmations pending from sun team,
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached","Hi Zeel,
As per suggested by your end, we have tested the case in UAT after providing rights but waiver entry get deleted instead of cancelled.

We require cancel rights. Please suggest alternative way to resolve this case.",
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached",The functionality to cancel late/Early waiver entries is not available,
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached",assign to ketulbhai,
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached","As per standard functionality, for late or early waiver entries, only the delete option is available.  
The functionality to cancel late or early waiver entries is not available.",
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached",Confirmation pending from sun team,
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached","Confirmation pending from sun team

",
T019454,iApp,TKT027157,"E code - 378916, on 09/Apr/2024 he worked for 1 shift but ""work in shift hours"" showing 14.30 hours. screenshot attached","Confirmation pending from sun team

",
T019455,iApp,TKT029384,EAMS is showing below error,assign to ketulbhai,
T019455,iApp,TKT029384,EAMS is showing below error,Discussion with sun team for closer,
T019455,iApp,TKT029384,EAMS is showing below error,Discussion with sun team for closer,
T019456,iApp,TKT032623,SAP ID :89644 Mr. Prashant More not able to login in his spectra. we have change his password so many time but still problem is not resolve,assign to ketulbhai,Closed In Leena
T019456,iApp,TKT032623,SAP ID :89644 Mr. Prashant More not able to login in his spectra. we have change his password so many time but still problem is not resolve,Working UAT but in Production version (60) case not generated.,Closed In Leena
T019456,iApp,TKT032623,SAP ID :89644 Mr. Prashant More not able to login in his spectra. we have change his password so many time but still problem is not resolve,Need to discuss with sun team for closer,Closed In Leena
T019456,iApp,TKT032623,SAP ID :89644 Mr. Prashant More not able to login in his spectra. we have change his password so many time but still problem is not resolve,Closed In Leena,Closed In Leena
T019457,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary.,assign to ketulbhai,Discussed And Closed in Leena
T019457,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary.,"This case is a duplicate of ticket ID TKT031766, which has been resolved and delivered in release shared on 06-08-2024.",Discussed And Closed in Leena
T019457,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary.,Need to discuss with sun team for closer,Discussed And Closed in Leena
T019457,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary.,Discussed And Closed in Leena,Discussed And Closed in Leena
T019458,iApp,TKT033726,Provide solution to recreate card format.,assign to ketulbhai,
T019458,iApp,TKT033726,Provide solution to recreate card format.,"There is a no issue from our side this standard functionality.
We can upload the same sector files, but we cannot update the new sector files or the updated sector files in the existing card format.

",
T019458,iApp,TKT033726,Provide solution to recreate card format.,Need to discuss with sun team for closer,
T019459,iApp,TKT035506,"83066 - Rahul Prasad Tiwari has been transferred from PAONTA SAHIB to MUMBAI effective 1st Oct'24, but in One HR site code was wrongly mapped to Dewas location (SP176) instead of Mumbai (SP801). On 4th Oct location Mumbai (SP801) has been corrected in One HR but same is not flowed to Spectra. Screen shots attached for reference.",assign to ketulbhai,
T019459,iApp,TKT035506,"83066 - Rahul Prasad Tiwari has been transferred from PAONTA SAHIB to MUMBAI effective 1st Oct'24, but in One HR site code was wrongly mapped to Dewas location (SP176) instead of Mumbai (SP801). On 4th Oct location Mumbai (SP801) has been corrected in One HR but same is not flowed to Spectra. Screen shots attached for reference.","We already have the option to delete the transfer location, but SUN team do not have delete rights.

",
T019459,iApp,TKT035506,"83066 - Rahul Prasad Tiwari has been transferred from PAONTA SAHIB to MUMBAI effective 1st Oct'24, but in One HR site code was wrongly mapped to Dewas location (SP176) instead of Mumbai (SP801). On 4th Oct location Mumbai (SP801) has been corrected in One HR but same is not flowed to Spectra. Screen shots attached for reference.",Need to discuss with sun team for closer,
T019460,iApp,Attendance not showing in zing hr,Attendance not showing in zing hr,"We took a remote session with the user and found that they are having an issue where employee data has not been transferred to ZING HR since 15th November.

We checked the transactions and found that the data is available up until now. Later, we checked with the third-party system and found that the data has not been pushed. Currently, the user is using version 304 Core, and as per our discussion with the team, we need to update the version.

We will connect on Monday at 1 PM.","I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly."
T019460,iApp,Attendance not showing in zing hr,Attendance not showing in zing hr,We will connect on Monday at 1 PM.,"I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly."
T019460,iApp,Attendance not showing in zing hr,Attendance not showing in zing hr,Please provide accessible remote so we can transfer the files.,"I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly."
T019460,iApp,Attendance not showing in zing hr,Attendance not showing in zing hr,Please provide accessible remote so we can transfer the files.,"I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly."
T019460,iApp,Attendance not showing in zing hr,Attendance not showing in zing hr,Need to forward to L2.,"I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly."
T019460,iApp,Attendance not showing in zing hr,Attendance not showing in zing hr,We will be connect tomorrow,"I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly."
T019460,iApp,Attendance not showing in zing hr,Attendance not showing in zing hr,We will be connect tomorrow,"I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly."
T019460,iApp,Attendance not showing in zing hr,Attendance not showing in zing hr,"I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly.","I would like to request a change in the data type for the swipedatetime and swiperecievedonclientsidedatetime fields in the RawData table in the Zing HR database. Currently, their data type is datetime. Please update it to varchar(50).

I have created a local table named RawData_1 and tested the setup, where data is being inserted successfully. Similarly, this change needs to be implemented in the Zing HR third-party table to ensure employee punch records start reflecting correctly."
T019461,iApp,Spectra Worker not working,Spectra worker was not working. Live data was not coming into software.,"As spectra worker was not working, so we changed  the properties from 0 to 1.","As spectra worker was not working, so we changed  the properties from 0 to 1."
T019462,iApp,Request for Admin(HR) rights,Kindly provide admin rights for the below-mentioned spectra ID. Name : Vishal Prajapati. ID No: 00008144.,"We've assigned user administrator rights through following steps:
iApp > Settings > User Administration > Users > User Group > Administrator > Add User.","We've assigned user administrator rights through following steps:
iApp > Settings > User Administration > Users > User Group > Administrator > Add User."
T019463,,Biometric  Integration Details,"Dear Spectra Team, Greeting from Adiona Travels!!! Hope you are doing well. Firstly ,I would like to inform you that Ms. Sharda Lamba has left Adiona Travels in August 2024. This mail is regarding biometric details required for HR Record purpose. Kindly assist us in getting below required details: -Which biometric software you of installed spectra biometrics? -Format of stored biometric data ( if its in SQL Format or MDB (Microsoft database). -In case of SQL server, the following requirements are: (Server Name, username, password, database name, table name (raw data) and in case of MDB file the following requirements are: (File path, table name). -Also please share the Biometric ID of the all Adiona employees. Best",Tried to reach multiple time but did not receive any response,"As discussed with the client, they have requested me to close the ticket as they are planning to change the biometrics and shift to another company's product."
T019463,,Biometric  Integration Details,"Dear Spectra Team, Greeting from Adiona Travels!!! Hope you are doing well. Firstly ,I would like to inform you that Ms. Sharda Lamba has left Adiona Travels in August 2024. This mail is regarding biometric details required for HR Record purpose. Kindly assist us in getting below required details: -Which biometric software you of installed spectra biometrics? -Format of stored biometric data ( if its in SQL Format or MDB (Microsoft database). -In case of SQL server, the following requirements are: (Server Name, username, password, database name, table name (raw data) and in case of MDB file the following requirements are: (File path, table name). -Also please share the Biometric ID of the all Adiona employees. Best",Tried to reach multiple time but did not receive any response,"As discussed with the client, they have requested me to close the ticket as they are planning to change the biometrics and shift to another company's product."
