"ticket_no","name","ticket_title","description_plain","comments","solution"
T028667,NetXsControl Ent.,New employee adding issue,"when we add new employee or editing , door is hanging, it is taking 4 hrs ",please arrange remote from application side nothing to find any bug. it's take time due to 400 door. ,"As confirmed with our development team, assigning exclusive door access causes the software to hang for 2–3 hours due to the high number of doors involved.

To avoid this issue, we recommend assigning the Timezone Access Group to the user instead of configuring exclusive door access. This will streamline the process and improve system performance."
T028667,NetXsControl Ent.,New employee adding issue,"when we add new employee or editing , door is hanging, it is taking 4 hrs ",We will arrange session soon.,"As confirmed with our development team, assigning exclusive door access causes the software to hang for 2–3 hours due to the high number of doors involved.

To avoid this issue, we recommend assigning the Timezone Access Group to the user instead of configuring exclusive door access. This will streamline the process and improve system performance."
T028667,NetXsControl Ent.,New employee adding issue,"when we add new employee or editing , door is hanging, it is taking 4 hrs ",On hold,"As confirmed with our development team, assigning exclusive door access causes the software to hang for 2–3 hours due to the high number of doors involved.

To avoid this issue, we recommend assigning the Timezone Access Group to the user instead of configuring exclusive door access. This will streamline the process and improve system performance."
T028667,NetXsControl Ent.,New employee adding issue,"when we add new employee or editing , door is hanging, it is taking 4 hrs ","As confirmed with our development team, assigning exclusive door access causes the software to hang for 2–3 hours due to the high number of doors involved.

To avoid this issue, we recommend assigning the Timezone Access Group to the user instead of configuring exclusive door access. This will streamline the process and improve system performance.","As confirmed with our development team, assigning exclusive door access causes the software to hang for 2–3 hours due to the high number of doors involved.

To avoid this issue, we recommend assigning the Timezone Access Group to the user instead of configuring exclusive door access. This will streamline the process and improve system performance."
T028668,iApp,Iapp taking too much space in c drive,"Iapp taking too much space in c drive
(new path creation process)

","As per our remote session, we advised the client to retain only the data logs from the past one to two months on the C: drive. All older logs were safely copied and transferred to another drive. This has effectively resolved the issue of excessive storage usage on the C: drive.","As per our remote session, we advised the client to retain only the data logs from the past one to two months on the C: drive. All older logs were safely copied and transferred to another drive. This has effectively resolved the issue of excessive storage usage on the C: drive."
T028669,ARSWin-Net,Reports issue,Reports issue,client not under AMC,"A reminder for the AMC has been sent, and it has been more than 15 days since then"
T028669,ARSWin-Net,Reports issue,Reports issue,client not under AMC,"A reminder for the AMC has been sent, and it has been more than 15 days since then"
T028669,ARSWin-Net,Reports issue,Reports issue,"A reminder for the AMC has been sent, and it has been more than 15 days since then","A reminder for the AMC has been sent, and it has been more than 15 days since then"
T028670,iApp,Employee assign not working ,Employee assign not working ,Forward to the L2,After re-write the card then after issue has been resolved 
T028670,iApp,Employee assign not working ,Employee assign not working ,After re-write the card then after issue has been resolved ,After re-write the card then after issue has been resolved 
T028671,iApp,Multiple IN/OUT report requires.,Multiple IN/OUT report requires.,"We took a remote session with the user and found that they require multiple In/Out reports.
To address this, we suggested the user refer to the Movement Horizontal report.","We took a remote session with the user and found that they require multiple In/Out reports.
To address this, we suggested the user refer to the Movement Horizontal report."
T028672,NetXsControl Ent.,Card Not Working .,"Card Not Working 
at server door and cant open the server door ","As per our remote session, we successfully resolved the issue you raised.
The mode of the server door was changed from Armed to Open via the software, and the issue has been resolved.","
The mode of the server door was changed from Armed to Open via the software, and the issue has been resolved."
T028673,iApp,Turnstile Data Dump Required for Mis Punch,"There is lots of employee applying for mis punch in system without turnstile data we are not able to verify mis punch request.
Request to you please process data dumping.","1. The client reported that **turnstile data** is not appearing for multiple employees, which is preventing the **security team** from verifying the data needed for the **miss-punch approval process**.  
2. I opened the **Database** page in the software and found that **three turnstile devices** were showing as **inactive**.  
3. I accessed the **Zydus server** and pinged each device IP one by one using **Command Prompt (CMD)**. I found that all the device IPs were **not reachable** from the server. As a result, **data is not being downloaded into the software**, and is currently in a **pending state**.  
4. I captured a **screenshot** and shared it with the client, advising them to **check with the IT team** regarding a possible **network connectivity issue**. Once the devices are active, the **data will automatically download** into the software.","1. The client reported that **turnstile data** is not appearing for multiple employees, which is preventing the **security team** from verifying the data needed for the **miss-punch approval process**.  
2. I opened the **Database** page in the software and found that **three turnstile devices** were showing as **inactive**.  
3. I accessed the **Zydus server** and pinged each device IP one by one using **Command Prompt (CMD)**. I found that all the device IPs were **not reachable** from the server. As a result, **data is not being downloaded into the software**, and is currently in a **pending state**.  
4. I captured a **screenshot** and shared it with the client, advising them to **check with the IT team** regarding a possible **network connectivity issue**. Once the devices are active, the **data will automatically download** into the software."
T028674,iApp,"Invitation: Access related issue @ Thu Apr 24, 2025 3:30pm - 4:30pm (IST) (support@spectra-vision.com)","Access related issueJoin with Google Meet – You have been invited by Karthikeyan Peddaraju to attend an event named Access related issue on Thursday Apr 24, 2025 ⋅ 3:30pm – 4:30pm (India Standard Time - Kolkata). Join with Google MeetMeeting linkmeet.google.com/mim-xtvj-durMore joining optionsWhenThursday Apr 24, 2025 ⋅ 3:30pm – 4:30pm (India Standard Time - Kolkata)GuestsKarthikeyan Peddaraju - organizersupport@spectra-vision.comView all guest infoReply for support@spectra-vision.comYesNoMaybeMore optionsInvitation from Google CalendarYou are receiving this email because you are an attendee on the event.Forwarding this invitation could allow any recipient to send a response to the organizer, be added to the guest list, invite others regardless of their own invitation status, or modify your RSVP. Learn more",Assigned to Milan ,we have upgraded license and resolved
T028674,iApp,"Invitation: Access related issue @ Thu Apr 24, 2025 3:30pm - 4:30pm (IST) (support@spectra-vision.com)","Access related issueJoin with Google Meet – You have been invited by Karthikeyan Peddaraju to attend an event named Access related issue on Thursday Apr 24, 2025 ⋅ 3:30pm – 4:30pm (India Standard Time - Kolkata). Join with Google MeetMeeting linkmeet.google.com/mim-xtvj-durMore joining optionsWhenThursday Apr 24, 2025 ⋅ 3:30pm – 4:30pm (India Standard Time - Kolkata)GuestsKarthikeyan Peddaraju - organizersupport@spectra-vision.comView all guest infoReply for support@spectra-vision.comYesNoMaybeMore optionsInvitation from Google CalendarYou are receiving this email because you are an attendee on the event.Forwarding this invitation could allow any recipient to send a response to the organizer, be added to the guest list, invite others regardless of their own invitation status, or modify your RSVP. Learn more",Ticket Details Changed,we have upgraded license and resolved
T028674,iApp,"Invitation: Access related issue @ Thu Apr 24, 2025 3:30pm - 4:30pm (IST) (support@spectra-vision.com)","Access related issueJoin with Google Meet – You have been invited by Karthikeyan Peddaraju to attend an event named Access related issue on Thursday Apr 24, 2025 ⋅ 3:30pm – 4:30pm (India Standard Time - Kolkata). Join with Google MeetMeeting linkmeet.google.com/mim-xtvj-durMore joining optionsWhenThursday Apr 24, 2025 ⋅ 3:30pm – 4:30pm (India Standard Time - Kolkata)GuestsKarthikeyan Peddaraju - organizersupport@spectra-vision.comView all guest infoReply for support@spectra-vision.comYesNoMaybeMore optionsInvitation from Google CalendarYou are receiving this email because you are an attendee on the event.Forwarding this invitation could allow any recipient to send a response to the organizer, be added to the guest list, invite others regardless of their own invitation status, or modify your RSVP. Learn more",we have upgraded license and resolved,we have upgraded license and resolved
T028675,Biot Device,"The device display is showing a ""Watchdog Expired"" error.","The device display is showing a ""Watchdog Expired"" error.",send RMA,Verified Rma for RMA001226
T028676,NetXsControl Ent., re-installation, re-installation,Send mail for charges,"As per the remote session, we connected remotely and successfully restored the database on the new system. After that, we ran the setup and entered the activation key and license key.

The software is now working properly on the new system, and the issue has been resolved."
T028676,NetXsControl Ent., re-installation, re-installation,Send mail for charges,"As per the remote session, we connected remotely and successfully restored the database on the new system. After that, we ran the setup and entered the activation key and license key.

The software is now working properly on the new system, and the issue has been resolved."
T028676,NetXsControl Ent., re-installation, re-installation,"Dear Sir,

As per the remote session, we connected remotely and successfully restored the database on the new system. After that, we ran the setup and entered the activation key and license key.

The software is now working properly on the new system, and the issue has been resolved.","As per the remote session, we connected remotely and successfully restored the database on the new system. After that, we ran the setup and entered the activation key and license key.

The software is now working properly on the new system, and the issue has been resolved."
T028678,,NEW ATTENDANCE POLICY FOR CONTRACTUAL EMPLOYEES,"Dear Omkar, As per our Phone call conversation. Please create new attendance policy for contractual employees. 2) Please update the atomatic shift, while punching time. 3) put grace time of 15min for each shift. However, the worker should complete the 8hours for that shift. 4) If the contractual employee has a minimum of 4 hrs after doing 8 hours duty, it should be converted in to overtime. @Sateesh Samsani Dear Sir, Please approve the above mentioned requests for contractual employees attendance policy.",Will connect with client for clarification.,Connected with SPOC and created policy post-Approval
T028678,,NEW ATTENDANCE POLICY FOR CONTRACTUAL EMPLOYEES,"Dear Omkar, As per our Phone call conversation. Please create new attendance policy for contractual employees. 2) Please update the atomatic shift, while punching time. 3) put grace time of 15min for each shift. However, the worker should complete the 8hours for that shift. 4) If the contractual employee has a minimum of 4 hrs after doing 8 hours duty, it should be converted in to overtime. @Sateesh Samsani Dear Sir, Please approve the above mentioned requests for contractual employees attendance policy.",Need to connect with client for clarification,Connected with SPOC and created policy post-Approval
T028678,,NEW ATTENDANCE POLICY FOR CONTRACTUAL EMPLOYEES,"Dear Omkar, As per our Phone call conversation. Please create new attendance policy for contractual employees. 2) Please update the atomatic shift, while punching time. 3) put grace time of 15min for each shift. However, the worker should complete the 8hours for that shift. 4) If the contractual employee has a minimum of 4 hrs after doing 8 hours duty, it should be converted in to overtime. @Sateesh Samsani Dear Sir, Please approve the above mentioned requests for contractual employees attendance policy.",Connected with SPOC and created policy post-Approval,Connected with SPOC and created policy post-Approval
T028679,iApp,Night shift punch moved to next day issue,Night shift punch moved to next day issue,"We took a remote session with the user and found that the user works the night shift, and their last punch is being considered as the next day in the punch time.

To resolve this issue, we set the maximum work hours to 15 for the night shift.

After reprocessing the records, the reported issue has been resolved.","We took a remote session with the user and found that the user works the night shift, and their last punch is being considered as the next day in the punch time.

To resolve this issue, we set the maximum work hours to 15 for the night shift.

After reprocessing the records, the reported issue has been resolved."
T028680,BIOT,New device installation at the location: Koskii.,New device installation at the location: Koskii.,"After remotely accessing the system, I initiated the process by inputting the necessary router details, ensuring a seamless configuration process. This involved establishing a secure router ID password to safeguard the network from unauthorized access. Next, I carefully configured the Wi-Fi frequency to operate at 2.4 GHz, a common choice for its wider range coverage and compatibility with various devices. This step was crucial in optimizing the network performance for the client's specific needs. Subsequently, I guided the client through the steps required to connect to the newly configured Wi-Fi network using the designated biot application. This involved them through the application interface and assisting them in inputting the required information, such as the network name (SSID) and the secure password. Once the client successfully inputted the necessary details, the connection was established between their device and the Wi-Fi network. This ensured that they could seamlessly access the internet and other network resources without any disruptions. Furthermore, recognizing the importance of ensuring continuous connectivity, I provided clear instructions to the client on how to reconnect to the Wi-Fi network in case of any disconnection issues. This included troubleshooting steps such as restarting the device, checking for any interference, and verifying the Wi-Fi settings. By empowering the client with this knowledge, I aimed to minimize any potential downtime and ensure a smooth user experience with their newly configured Wi-Fi network.","After remotely accessing the system, I initiated the process by inputting the necessary router details, ensuring a seamless configuration process. This involved establishing a secure router ID password to safeguard the network from unauthorized access. Next, I carefully configured the Wi-Fi frequency to operate at 2.4 GHz, a common choice for its wider range coverage and compatibility with various devices. This step was crucial in optimizing the network performance for the client's specific needs. Subsequently, I guided the client through the steps required to connect to the newly configured Wi-Fi network using the designated biot application. This involved them through the application interface and assisting them in inputting the required information, such as the network name (SSID) and the secure password. Once the client successfully inputted the necessary details, the connection was established between their device and the Wi-Fi network. This ensured that they could seamlessly access the internet and other network resources without any disruptions. Furthermore, recognizing the importance of ensuring continuous connectivity, I provided clear instructions to the client on how to reconnect to the Wi-Fi network in case of any disconnection issues. This included troubleshooting steps such as restarting the device, checking for any interference, and verifying the Wi-Fi settings. By empowering the client with this knowledge, I aimed to minimize any potential downtime and ensure a smooth user experience with their newly configured Wi-Fi network."
T028681,iApp,My Attendance,"As discussed , Please review the Spectra Data,
Because today I came by bus and my bus started at 08:10 from Bopal Cross Road however punch is showing at 08:13","1. As checked from our end, this appears to be a case of cross-punching from a production device at the GRPPL-ACME location.
2. The device is currently operating in “Free Scan” mode, which is why it is functioning in finger-only mode.
3. When a device is set to “Only Finger” mode, the system attempts to match the biometric input against all fingerprints stored in the device database and grants access based on the closest match, according to the configured security level.
4. In this case, when the employee performs a punch, the transaction is being stored under another employee’s account, as the system identifies a closer match with someone else’s fingerprint — resulting in cross-punching.
5. Below are the recommended solutions to resolve this issue:
A => We can Disable the Free Scan mode and configure the device to operate in Card + Finger mode only.
B => Re-register the fingerprints of the employees who are experiencing cross-punching issues.
6. It's a common myth that all biometric fingerprints are 100% unique. To ensure maximum security and accuracy, it is an industry best practice to use the Card + Finger mode.
","1. Right now, we have disabled the free scan mode on attendance devices to prevent this instance from recurring in the future at Zydus locations.
2. The following solutions can help avoid this instance in the future:
A. Remove unnecessary global access from devices that are not relevant to employees.
B. Re-register the fingerprints of employees with a quality score of 90% or higher who are experiencing cross-punching instance.
C. Disable the free scan mode on all devices related to attendance management, access control, and canteen management.
D. Increase the sensitivity and security level on the devices.
E. To ensure 100% security and accuracy, it is an industry standard to use the ""card + finger"" mode.
"
T028681,iApp,My Attendance,"As discussed , Please review the Spectra Data,
Because today I came by bus and my bus started at 08:10 from Bopal Cross Road however punch is showing at 08:13",Waiting for client response.,"1. Right now, we have disabled the free scan mode on attendance devices to prevent this instance from recurring in the future at Zydus locations.
2. The following solutions can help avoid this instance in the future:
A. Remove unnecessary global access from devices that are not relevant to employees.
B. Re-register the fingerprints of employees with a quality score of 90% or higher who are experiencing cross-punching instance.
C. Disable the free scan mode on all devices related to attendance management, access control, and canteen management.
D. Increase the sensitivity and security level on the devices.
E. To ensure 100% security and accuracy, it is an industry standard to use the ""card + finger"" mode.
"
T028681,iApp,My Attendance,"As discussed , Please review the Spectra Data,
Because today I came by bus and my bus started at 08:10 from Bopal Cross Road however punch is showing at 08:13","1. Right now, we have disabled the free scan mode on attendance devices to prevent this instance from recurring in the future at Zydus locations.
2. The following solutions can help avoid this instance in the future:
A. Remove unnecessary global access from devices that are not relevant to employees.
B. Re-register the fingerprints of employees with a quality score of 90% or higher who are experiencing cross-punching instance.
C. Disable the free scan mode on all devices related to attendance management, access control, and canteen management.
D. Increase the sensitivity and security level on the devices.
E. To ensure 100% security and accuracy, it is an industry standard to use the ""card + finger"" mode.
","1. Right now, we have disabled the free scan mode on attendance devices to prevent this instance from recurring in the future at Zydus locations.
2. The following solutions can help avoid this instance in the future:
A. Remove unnecessary global access from devices that are not relevant to employees.
B. Re-register the fingerprints of employees with a quality score of 90% or higher who are experiencing cross-punching instance.
C. Disable the free scan mode on all devices related to attendance management, access control, and canteen management.
D. Increase the sensitivity and security level on the devices.
E. To ensure 100% security and accuracy, it is an industry standard to use the ""card + finger"" mode.
"
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)",sending to L2 ,"As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)",Ticket Details Changed,"As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)",We will be checking the details tomorrow ,"As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)",We will be checking the details tomorrow with client ,"As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)","In the attendance sheets of all employees, the remark 'AA' is appearing even on their week off days. However, when we reprocess the data, the remark gets removed. The same issue is also occurring for future dates.","As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)",Case is handled by Dhaval Sakhiya.,"As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)","As discussed with Javed Sir, the automatic reprocess functionality is currently missing in the existing version of iApp. If you wish to have this functionality developed, a new change request needs to be raised. The relevant departmental authorities will then review and take further action on the request.

At present, you will need to reprocess all records manually for all users.","As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)",assigning to L2,"As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028683,iApp,Attendance issue on Saturday and Sunday,"Hi Yogesh, We are facing issue as in attendance for Saturday (19th April 25) and Sunday(20th April 25) is showing as Absent rather then it need to show as 0 in ESS portal . And we check for coming Sat and same showing as Absent. Please check as per earlier communication we reprocess the attendance but again it is showing as same. Request you to please provide final resolution for this. For your reference sharing attendance record of those employee in attachment and snap of few employee of portal. OHR ID:- Devika Gupta(400006454)","As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated.","As per the QC team's comment, we have manually reprocessed the attendance data for all employees. Only the week-off dates have been updated."
T028684,,iApp not working,"Since morning, the iAPP attendance system not working. Please do the needful on priority.",Issue has been resolved by Mr.Yogesh.,Issue has been resolved by Mr.Yogesh.
T028685,iApp, facing issue in software, facing issue in software,"As discussed with the client during the call, they will share a video demonstrating the issue with the door barrier. Once received, we will review it with the hardware team to identify the problem and then follow up with the client accordingly.","As discussed during our last conversation, there was no issue at that time. However, as a preventive measure in case any issues arise in the future, please consider the following steps:

    Double the cable of the ground between the controller and the reader.
    Also, kindly check the power supply of the controller to ensure it is functioning properly.
"
T028685,iApp, facing issue in software, facing issue in software,"As discussed with the client during the call, they will share a video demonstrating the issue with the door barrier. Once received, we will review it with the hardware team to identify the problem and then follow up with the client accordingly.","As discussed during our last conversation, there was no issue at that time. However, as a preventive measure in case any issues arise in the future, please consider the following steps:

    Double the cable of the ground between the controller and the reader.
    Also, kindly check the power supply of the controller to ensure it is functioning properly.
"
T028685,iApp, facing issue in software, facing issue in software,on hold,"As discussed during our last conversation, there was no issue at that time. However, as a preventive measure in case any issues arise in the future, please consider the following steps:

    Double the cable of the ground between the controller and the reader.
    Also, kindly check the power supply of the controller to ensure it is functioning properly.
"
T028685,iApp, facing issue in software, facing issue in software,"As discussed during our last conversation, there was no issue at that time. However, as a preventive measure in case any issues arise in the future, please consider the following steps:

    Double the cable of the ground between the controller and the reader.
    Also, kindly check the power supply of the controller to ensure it is functioning properly.
","As discussed during our last conversation, there was no issue at that time. However, as a preventive measure in case any issues arise in the future, please consider the following steps:

    Double the cable of the ground between the controller and the reader.
    Also, kindly check the power supply of the controller to ensure it is functioning properly.
"
T028686,iApp,Fire integration,Fire integration,I have been trying to reach on 9711309911 but there has been no response from your side.,"During the remote session, we successfully configured the fire integration on the panel."
T028686,iApp,Fire integration,Fire integration,I have been trying to reach on 9711309911 but there has been no response from your side.,"During the remote session, we successfully configured the fire integration on the panel."
T028686,iApp,Fire integration,Fire integration,"During the remote session, we successfully configured the fire integration on the panel.","During the remote session, we successfully configured the fire integration on the panel."
T028687,NetXsControl Ent.,reports are not generating ,reports are not generating ,"As discussed during the call with the client, they will be connecting on Monday.","As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one."
T028687,NetXsControl Ent.,reports are not generating ,reports are not generating ,"As discussed during the call with the client, they will be connecting on Monday.","As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one."
T028687,NetXsControl Ent.,reports are not generating ,reports are not generating ,"As discussed on the call, the partner is unable to reach the site today, so we will connect tomorrow at 11 AM sharp.","As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one."
T028687,NetXsControl Ent.,reports are not generating ,reports are not generating ,"As discussed on the call, the partner is unable to reach the site today, so we will connect tomorrow at 11 AM sharp.","As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one."
T028687,NetXsControl Ent.,reports are not generating ,reports are not generating ,..,"As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one."
T028687,NetXsControl Ent.,reports are not generating ,reports are not generating ,"As discussed with the partner, they will arrange a remote session and update us for further investigation.","As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one."
T028687,NetXsControl Ent.,reports are not generating ,reports are not generating ,Please share a meeting link.,"As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one."
T028687,NetXsControl Ent.,reports are not generating ,reports are not generating ,"As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one.","As confirmed by the partner, the client is not ready to share a remote session. Therefore, we are closing this ticket. If they agree to a remote session later, we will generate a new ticket with reference to this one."
T028688,,Kindly Generate Support Ticket,"Radhey Radhey Sir,Kindly Generate Support Ticket.Company Name : MATRIX PUBLICITIES AND MEDIA INDIA PRIVATE LIMITED (WPP) Site Address : DLF CYBER PARK, LEVEL 8 TOWER B CYBER PARK OFF NH8 UDYOG VIHAR, SECTOR 20 HARYANA 122016 GURUGRAM INDIA Land Line Number : Contact Person Name : Mr Vinit JI Contact Number : +91 97113 09911 Contact email : support@spectra-vision.com Vendor Company Name : A V Techno Soft India Pvt. Ltd. Vendor Engineer Name : Mr. Vinod Kumar : +91 755 755 3937 Vendor Contact Number : Mr. MPratap ji : 9811898671 Vendor Contact email : accounts@avtechnosoftindia.com & mpratap@avtechnosoftindia.com AMC (Yes/No) : YES Issue Description : Fire Integration Pending & Card Not working in one Biometric Software (iApp, NextXS, ARS Win etc.) : iAppHare Krishna Aman Mathur(Sr. Finance & Accounts) A V Techno Soft India Pvt. Ltd.(An ISO 9001:2015 & ISO/IEC 27001:2022 Certified Company)RZ-1 & 2, Sitapuri ,Near Dabri More Metro Station Gate No 3,New Delhi -110045Mob : 9811913137Tel : +91-11-4142192Web : www.avtechnosoftindia.com DELHI.MUMBAI.CHENNAI.KOLKATA.LUCKNOW.AHMEDABAD.BENGALURUFollow us : Facebook Twitter GooglePlus WhatsApp",Duplicate ticket number :  - T028686,Duplicate ticket number :  - T028686
T028689,,Support for NetXs control software installation,"HI Team, Please support for the my existing software installation to another PC due to old one is total system crashed. Rajasekhar Vadlamuri Sr. Network Assisstant, IT a: SEZ Unit, Continental Coffee Park, Kuvvakolli Village, Varadaiahpalem Mandal, Tirupati District, Andhra Pradesh- 517645, India. e: rajasekhar.v@continental.coffee | w: www.cclproducts.com m: +91 9666351753 Disclaimer: The information contained in this communication is intended solely for the use of the individual or entity to whom it is addressed, and others authorized to receive it. It may contain confidential or legally privileged information. If you are not the intended recipient you are hereby notified that any disclosure, copying, distribution or taking any action in reliance on the contents of this information is strictly prohibited and may be unlawful. If you have received this communication in error, please notify us immediately by responding to this email and then delete it from your system.",Client not under AMC,"A reminder for the AMC has been sent, and it has been more than 15 days since then"
T028689,,Support for NetXs control software installation,"HI Team, Please support for the my existing software installation to another PC due to old one is total system crashed. Rajasekhar Vadlamuri Sr. Network Assisstant, IT a: SEZ Unit, Continental Coffee Park, Kuvvakolli Village, Varadaiahpalem Mandal, Tirupati District, Andhra Pradesh- 517645, India. e: rajasekhar.v@continental.coffee | w: www.cclproducts.com m: +91 9666351753 Disclaimer: The information contained in this communication is intended solely for the use of the individual or entity to whom it is addressed, and others authorized to receive it. It may contain confidential or legally privileged information. If you are not the intended recipient you are hereby notified that any disclosure, copying, distribution or taking any action in reliance on the contents of this information is strictly prohibited and may be unlawful. If you have received this communication in error, please notify us immediately by responding to this email and then delete it from your system.",not under AMC,"A reminder for the AMC has been sent, and it has been more than 15 days since then"
T028689,,Support for NetXs control software installation,"HI Team, Please support for the my existing software installation to another PC due to old one is total system crashed. Rajasekhar Vadlamuri Sr. Network Assisstant, IT a: SEZ Unit, Continental Coffee Park, Kuvvakolli Village, Varadaiahpalem Mandal, Tirupati District, Andhra Pradesh- 517645, India. e: rajasekhar.v@continental.coffee | w: www.cclproducts.com m: +91 9666351753 Disclaimer: The information contained in this communication is intended solely for the use of the individual or entity to whom it is addressed, and others authorized to receive it. It may contain confidential or legally privileged information. If you are not the intended recipient you are hereby notified that any disclosure, copying, distribution or taking any action in reliance on the contents of this information is strictly prohibited and may be unlawful. If you have received this communication in error, please notify us immediately by responding to this email and then delete it from your system.","A reminder for the AMC has been sent, and it has been more than 15 days since then","A reminder for the AMC has been sent, and it has been more than 15 days since then"
T028690,iApp,TKT050315,We are unable to enter paternity leave of Narender Kumar 91088 please check,Duplicate ticket id :- T028694,"Duplicate ticket id :- T028694

"
T028691,iApp,Surrender card need to add in different comapny,Unable to add surrender card from one compony to other company.,Need to show this case to QC team.,
T028691,iApp,Surrender card need to add in different comapny,Unable to add surrender card from one compony to other company.,QC Team kindly check and update.,
T028691,iApp,Surrender card need to add in different comapny,Unable to add surrender card from one compony to other company.,"",
