"ticket_no","name","ticket_title","description_plain","comments","solution"
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,Assign to L2,Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,Assign to Mittal,Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,"Please execute below query and provide details:

1)Select A.*, B.ReportStyle,  B.ReportFile, B.RdlcFile, B.IsDynamic,B.ReportCategory FROM ReportScheduleHeader A 
left Join DynamicReport B on rtrim(ltrim(to_char(B.Id))) = rtrim(ltrim(A.ReportID)) where UPPER(coalesce(Isdisable,'N'))<>'Y'

2)select  *  from setup where category='ReportExecution'

Also provide ReportScheduleHeader table entries.
",Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,Assign to L2,Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,Mail Activity for sun team for data,Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,Pending from sun team,Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,Query output shared on mail,Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,We are working on it.,Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,"As per remote session now payroll file is get generated, Please confirm with client that case as resolved or not",Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,Assign to L2,Now payroll file is get generated.
T013881,iApp,TKT030645,emp 49712 has made two leave encashment application. but only one application has moved to SAP. encashment not done and balance deducted. Location Code Name Leave Type From Date To Date Qty Approval Date DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 10 21/05/2024 13:44 DADRA 49712 Jaysing Prabhubhai Patel PL - Privilege Leave 08/05/2024 08/05/2024 40 21/05/2024 13:44,Now payroll file is get generated.,Now payroll file is get generated.
T013882,,iApp - Attendance System - Weekly Review Meeting,iApp - Attendance System - Weekly Review Meeting ________________________________________________________________________________ Microsoft Teams Need help? Join the meeting now Meeting ID: 489 054 675 70 Passcode: UL8JkJ For organizers: Meeting options ________________________________________________________________________________,Meeting link,Meeting link
T013883,,iApp - Attendance System - Weekly Review Meeting,iApp - Attendance System - Weekly Review Meeting ________________________________________________________________________________ Microsoft Teams Need help? Join the meeting now Meeting ID: 489 054 675 70 Passcode: UL8JkJ For organizers: Meeting options ________________________________________________________________________________,Meeting link,Meeting link
T013884,,Pre-overtime not working,"Hi, In the spectra app, Pre-overtime application is not working[reported in July month]. Best",We have mailed user we will connect them shortly.,"We have guided user that we had configured pre over time and post over time policy but at a time any one policy can assign to employee,both  policy are not able to work on same time."
T013884,,Pre-overtime not working,"Hi, In the spectra app, Pre-overtime application is not working[reported in July month]. Best",We have mailed user we will connect them shortly.,"We have guided user that we had configured pre over time and post over time policy but at a time any one policy can assign to employee,both  policy are not able to work on same time."
T013884,,Pre-overtime not working,"Hi, In the spectra app, Pre-overtime application is not working[reported in July month]. Best","We have guided user that we had configured pre over time and post over time policy but at a time any one policy can assign to employee,both  policy are not able to work on same time.","We have guided user that we had configured pre over time and post over time policy but at a time any one policy can assign to employee,both  policy are not able to work on same time."
T013887,,EL accural showing but not credited for July month,"Let’s join. ________________________________________________________________________________ Microsoft Teams Need help? Join the meeting now Meeting ID: 273 731 745 61 Passcode: LN8bZJ For organizers: Meeting options ________________________________________________________________________________ _____________________________________________ From: Patel, Arpit Sent: Monday, August 5, 2024 1:51 PM To: kunal sanghavi <kunals@microlink.co.in>; support@spectra-vision.com; 'yash.takiyar' <yash.takiyar@Spectra-vision.com> Cc: 'Support' <support@microlink.co.in> Subject: RE: EL accural showing but not credited for July month Hi Team, Let me know when we will connect. Need to resolve this issue on priority basis. Arpit Patel IT Manager B Medical Systems India Private Limited Mehta Estate, Gala No. 8,9,10,10a,11, Andheri Kurla Road, Gundavli, Chakala, Andheri East, Mumbai 400093 Mobile:+91-8140181626 Email:- Arpit.Patel@bmedicalsystemsindia.com Web:- www.bmedicalsystems.com Please consider the environment before printing this email NOTICE: This email and any attachments are for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized review, use, disclosure or distribution is prohibited. If you are not the intended recipient, please notify the sender by reply email and destroy the original message. From: kunal sanghavi <kunals@microlink.co.in> Sent: Monday, August 5, 2024 11:02 AM To: support@spectra-vision.com; 'yash.takiyar' <yash.takiyar@Spectra-vision.com> Cc: Patel, Arpit <Arpit.Patel@bmedicalsystemsindia.com>; 'Support' <support@microlink.co.in> Subject: RE: EL accural showing but not credited for July month Hi Spectra team, Kindly do the needful. With regards, Kunal Sanghvi | Microlink Solutions Pvt.Ltd. | Ahmedabad | Mob: 9702787157 |DID No. : 079 4106 9065 | E-mail: kunals@microlink.co.in| www.microlink.co.in From: Patel, Arpit [mailto:Arpit.Patel@bmedicalsystemsindia.com] Sent: 05 August 2024 10:40 AM To: Support <support@microlink.co.in>; support@spectra-vision.com; kunal sanghavi <kunals@microlink.co.in>; yash.takiyar <yash.takiyar@Spectra-vision.com> Subject: EL accural showing but not credited for July month Hi Team, Last month the EL accrual showing, but the leave balance has not been added for the users. I have verified & found that EL balance has not been added for the users. Need to check on priority basis. Employees have not received the EL balance for July month. Arpit Patel IT Manager B Medical Systems India Private Limited Mehta Estate, Gala No. 8,9,10,10a,11, Andheri Kurla Road, Gundavli, Chakala, Andheri East, Mumbai 400093 Mobile:+91-8140181626 Email:- Arpit.Patel@bmedicalsystemsindia.com Web:- www.bmedicalsystems.com Please consider the environment before printing this email NOTICE: This email and any attachments are for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized review, use, disclosure or distribution is prohibited. If you are not the intended recipient, please notify the sender by reply email and destroy the original message.",Duplicate ticket no : - T013847,Duplicate ticket no : - T013847
T013888,,Bioscribe issue,"Dear Shreyas, As discussed, one of the Bioscribe devices (CDS-05 out) has not worked since yesterday. We have restarted it and checked all connections, but it is still not syncing and is not reading any cards. Additionally, it is not connecting to the network. FYR attached snapshot of the same. We request that you address this issue as soon as possible. Your prompt assistance in resolving this matter would be greatly appreciated.","As confirmed by the client side, the reported issue has been resolved.","As confirmed by the client side, the reported issue has been resolved."
T013889,NetXsControl Ent.,Application not opening.,Application not opening.,As we checked database is gone into restoring mode. We tried to execute the recovery database query but it is not executable due to data is in restore mode. As client said they would took the backup today itself. So we delete the database and than restore it. Hence software is running and we download the pending transactions.,As we checked database is gone into restoring mode. We tried to execute the recovery database query but it is not executable due to data is in restore mode. As client said they would took the backup today itself. So we delete the database and than restore it. Hence software is running and we download the pending transactions.
T013890,BioRover 4S,battery related issue ,Battery and firmware related issue,Create RMA ,Verified Rma for RMA000162
T013890,BioRover 4S,battery related issue ,Battery and firmware related issue,Create RMA ,Verified Rma for RMA000162
T013891,NetXsControl Ent.,Server migration,Server migration,Request Dishita to share the remote charges to client.,Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,Waiting for charges,Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,"As we checked, the end customer relocated the database to another system and was unable to establish a SQL connection. June 2023 is the last backup date. Since we are currently unable to take the backup, we are reinstalling the software using the June 2023 database backup. Data will be lost up until now. Suggested them to confirm and schedule the re-installation.",Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,Waiting for remote,Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,"As discussed with our internal team, without establishing a SQL connection, we are unable to took backup. And as earlier said June 2023 is the last backup date.  we can reinstalling the software using the June 2023 database backup. Data will be lost up until now. Please confirm and schedule the re-installation.",Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,"Client reply : As discussed, It is confirmed that SSMS is unable to open due to a .NET-related issue, necessitating the system to be formatted. In preparation, we need to copy the .mdb and associated files from the system. It is important to note that the NetXs application is functioning correctly and is still able to download data from the controller, indicating that the database files are intact and properly stored on the system. Please re-check this and confirm.

Aside Prakash Sir: Requesting your intervention in this matter, as this is a common issue that has been resolved multiple times by the Mumbai team. The assumption that the SSMS opening issue would result in the loss of all database records spanning five years is not agreed upon. Kindly arrange support from either Mr. Nitin or Mr. Rahul from Mumbai for a Root Cause Analysis

",Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,"Issue seems with backup of SQL database from a computer and to restore in another one.  As per our standard process, this comes under database maintenance activity and client's IT / DBA team is accountable for this, however as per our organizational relation we would like to assist.  Please share .mdf and .ldf files with us, so we may check locally and arrange to move ahead remotely at client's place.",Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,.,Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,We installed the software and share the old activation key to Nikunj sir and requested them to share the new activation key.,Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,Waiting for activation key,Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013891,NetXsControl Ent.,Server migration,Server migration,Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee. ,Using activation key we generate request license key and get the final license key. Run the software and download the pending transactions and due to no data backup so suggested them to reconfigure the device and add the employee.
T013892,,APplexus iAPP Software is slow,"Dear Team,The IAPP software is very slow. It takes a long time to log in and generate reports. Please resolve this issue. Additionally, despite restarting the software weekly, the system remains slow.Company Name ApplexusSite Address ChennaiLand Line Number Contact Person NameRahull RajanContact Number 9080195373Contact email rahul.rajan@applexus.comRahul RajanHR- ExecutiveTel: +91 (44) 4005 0579Mob: +91 9080195373Web: www.applexus.comEmail:rahul.rajan@applexus.com-- With",duplicate ticket T013898,duplicate ticket T013898
T013893,,require to generate Report from NETXs Controller,"Dear Team, I have Spectra Access control system. And I require to generate attendance report for department wise. can any one help me on this ? Urmish Sevak Senior IT Executive +91 9427801233 1602-1615, 16th Floor, STRATUM @ Venus Grounds, Surendra Mangal das Road, Jhasi Ki Rani , Nehru Nagar, Ahmedabad-380015 Part of the ZURU Group www.zuru.com @lifeatzuru This email may contain confidential/privileged information and is intended solely for the named recipient(s), therefore information herein may not be passed on without the explicit written consent of the author. If you are not the intended recipient you may not disclose, copy, distribute or retain any part of this message or attachments. If you have received this e-mail in error please notify the sender immediately via e-mail and delete the message from your records. Any views or opinions expressed are solely those of the author and do not necessarily represent those of The ZURU Group collectively and/or its subsidiaries.","We have called user ,but not reachable.","We took remote session of the user and found that user want to get transaction data in excel format,
We have guided user to right click on transaction data and click on Export to 'excel ."
T013893,,require to generate Report from NETXs Controller,"Dear Team, I have Spectra Access control system. And I require to generate attendance report for department wise. can any one help me on this ? Urmish Sevak Senior IT Executive +91 9427801233 1602-1615, 16th Floor, STRATUM @ Venus Grounds, Surendra Mangal das Road, Jhasi Ki Rani , Nehru Nagar, Ahmedabad-380015 Part of the ZURU Group www.zuru.com @lifeatzuru This email may contain confidential/privileged information and is intended solely for the named recipient(s), therefore information herein may not be passed on without the explicit written consent of the author. If you are not the intended recipient you may not disclose, copy, distribute or retain any part of this message or attachments. If you have received this e-mail in error please notify the sender immediately via e-mail and delete the message from your records. Any views or opinions expressed are solely those of the author and do not necessarily represent those of The ZURU Group collectively and/or its subsidiaries.","We have called user ,but not reachable.","We took remote session of the user and found that user want to get transaction data in excel format,
We have guided user to right click on transaction data and click on Export to 'excel ."
T013893,,require to generate Report from NETXs Controller,"Dear Team, I have Spectra Access control system. And I require to generate attendance report for department wise. can any one help me on this ? Urmish Sevak Senior IT Executive +91 9427801233 1602-1615, 16th Floor, STRATUM @ Venus Grounds, Surendra Mangal das Road, Jhasi Ki Rani , Nehru Nagar, Ahmedabad-380015 Part of the ZURU Group www.zuru.com @lifeatzuru This email may contain confidential/privileged information and is intended solely for the named recipient(s), therefore information herein may not be passed on without the explicit written consent of the author. If you are not the intended recipient you may not disclose, copy, distribute or retain any part of this message or attachments. If you have received this e-mail in error please notify the sender immediately via e-mail and delete the message from your records. Any views or opinions expressed are solely those of the author and do not necessarily represent those of The ZURU Group collectively and/or its subsidiaries.","We took remote session of the user and found that user want to get transaction data in excel format,
We have guided user to right click on transaction data and click on Export to 'excel .","We took remote session of the user and found that user want to get transaction data in excel format,
We have guided user to right click on transaction data and click on Export to 'excel ."
T013895,iApp,Canteen report ,Please Provide 01st July ONCO Canteen Tea Consumption.,"You can generate the report using the following path:
1. Go to **Canteen Management**.
2. Select **Reports**.
3. Choose **Reports** again.
4. Select **Daily Item Consumption Report** (or any other relevant report).
5. Choose the canteen and item (tea), then generate the report with the desired date filter.""","You can generate the report using the following path:
1. Go to **Canteen Management**.
2. Select **Reports**.
3. Choose **Reports** again.
4. Select **Daily Item Consumption Report** (or any other relevant report).
5. Choose the canteen and item (tea), then generate the report with the desired date filter."""
T013896,iApp,Bio Matric Device light is continues,Bio Matric Device light is continues,"We took remote session of the user and perform below steps to resolved the issue,
I App > Device Management > Device Operation > Finger Parameter > Free Scan > Off > Save.","We took remote session of the user and perform below steps to resolved the issue, I App > Device Management > Device Operation > Finger Parameter > Free Scan > Off > Save.

"
T013897,Biot Device,Installation Of New Biot Device,Installation Of New Biot Device,"Device to old account Process below mentioned steps: go to ""Device Management"" then > ""Devices"" then > click on + then> click on search then > enter wifi details along with password","Device to old account Process below mentioned steps: go to ""Device Management"" then > ""Devices"" then > click on + then> click on search then > enter wifi details along with password"
T013898,iApp, iAPP Software is slow,iAPP Software is slow,I will try to connect via call but we not received response.,As discussed on call currently IAPP working properly  so we close the ticket.
T013898,iApp, iAPP Software is slow,iAPP Software is slow,I will try to connect via call but we not received response.,As discussed on call currently IAPP working properly  so we close the ticket.
T013898,iApp, iAPP Software is slow,iAPP Software is slow,I will connect with SI they confirm end user not responding of his call.,As discussed on call currently IAPP working properly  so we close the ticket.
T013898,iApp, iAPP Software is slow,iAPP Software is slow,I will connect with SI they confirm end user not responding of his call.,As discussed on call currently IAPP working properly  so we close the ticket.
T013898,iApp, iAPP Software is slow,iAPP Software is slow,As discussed on call currently IAPP working properly  so we close the ticket.,As discussed on call currently IAPP working properly  so we close the ticket.
T013899,,FW: AMBICO - Query,"Hi Team, How to update Tour for attached employees for July month? Kindly guide. Reach out to: Sudha - 080-67278506.",The issue has been resolved from client's side,The issue has been resolved from client's side
T013900,,Reassignment of card is not working,"Hi, In Spectra app, the “3E3EC310 “card is not able to assign another user as it is surrendered. Best","We have called user and they left the office after 5 PM, So she will connect us tomorrow after 10 AM.","We conducted a remote session with the user and discovered that they were unable to assign the surrendered card to another employee. Upon checking the Card Inventory log in the database, we found an incorrect card entry. After deleting this entry from the database, the user is now able to assign the surrendered card to another employee."
T013900,,Reassignment of card is not working,"Hi, In Spectra app, the “3E3EC310 “card is not able to assign another user as it is surrendered. Best","We have called user and they left the office after 5 PM, So she will connect us tomorrow after 10 AM.","We conducted a remote session with the user and discovered that they were unable to assign the surrendered card to another employee. Upon checking the Card Inventory log in the database, we found an incorrect card entry. After deleting this entry from the database, the user is now able to assign the surrendered card to another employee."
T013900,,Reassignment of card is not working,"Hi, In Spectra app, the “3E3EC310 “card is not able to assign another user as it is surrendered. Best",User will connect at 4 PM.,"We conducted a remote session with the user and discovered that they were unable to assign the surrendered card to another employee. Upon checking the Card Inventory log in the database, we found an incorrect card entry. After deleting this entry from the database, the user is now able to assign the surrendered card to another employee."
T013900,,Reassignment of card is not working,"Hi, In Spectra app, the “3E3EC310 “card is not able to assign another user as it is surrendered. Best","We conducted a remote session with the user and discovered that they were unable to assign the surrendered card to another employee. Upon checking the Card Inventory log in the database, we found an incorrect card entry. After deleting this entry from the database, the user is now able to assign the surrendered card to another employee.","We conducted a remote session with the user and discovered that they were unable to assign the surrendered card to another employee. Upon checking the Card Inventory log in the database, we found an incorrect card entry. After deleting this entry from the database, the user is now able to assign the surrendered card to another employee."
T013901,,noida server room biometric device isssue,"Hi, Noida server room biometric devices, authentication by the finger is not working at the initial stage. We need to show the card first den only it starts finger authentication. this issue started 20 days back. Best",The client will connect in the 2nd half.,We have started the free scan on the device and the reported issue has been resolved.
T013901,,noida server room biometric device isssue,"Hi, Noida server room biometric devices, authentication by the finger is not working at the initial stage. We need to show the card first den only it starts finger authentication. this issue started 20 days back. Best",The client will connect in the 2nd half.,We have started the free scan on the device and the reported issue has been resolved.
T013901,,noida server room biometric device isssue,"Hi, Noida server room biometric devices, authentication by the finger is not working at the initial stage. We need to show the card first den only it starts finger authentication. this issue started 20 days back. Best",We have started the free scan on the device and the reported issue has been resolved.,We have started the free scan on the device and the reported issue has been resolved.
T013902,,EL accural showing but not credited for July month,"Let’s join. ________________________________________________________________________________ Microsoft Teams Need help? Join the meeting now Meeting ID: 273 731 745 61 Passcode: LN8bZJ For organizers: Meeting options ________________________________________________________________________________ _____________________________________________ From: Patel, Arpit Sent: Monday, August 5, 2024 1:51 PM To: kunal sanghavi <kunals@microlink.co.in>; support@spectra-vision.com; 'yash.takiyar' <yash.takiyar@Spectra-vision.com> Cc: 'Support' <support@microlink.co.in> Subject: RE: EL accural showing but not credited for July month Hi Team, Let me know when we will connect. Need to resolve this issue on priority basis. Arpit Patel IT Manager B Medical Systems India Private Limited Mehta Estate, Gala No. 8,9,10,10a,11, Andheri Kurla Road, Gundavli, Chakala, Andheri East, Mumbai 400093 Mobile:+91-8140181626 Email:- Arpit.Patel@bmedicalsystemsindia.com Web:- www.bmedicalsystems.com Please consider the environment before printing this email NOTICE: This email and any attachments are for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized review, use, disclosure or distribution is prohibited. If you are not the intended recipient, please notify the sender by reply email and destroy the original message. From: kunal sanghavi <kunals@microlink.co.in> Sent: Monday, August 5, 2024 11:02 AM To: support@spectra-vision.com; 'yash.takiyar' <yash.takiyar@Spectra-vision.com> Cc: Patel, Arpit <Arpit.Patel@bmedicalsystemsindia.com>; 'Support' <support@microlink.co.in> Subject: RE: EL accural showing but not credited for July month Hi Spectra team, Kindly do the needful. With regards, Kunal Sanghvi | Microlink Solutions Pvt.Ltd. | Ahmedabad | Mob: 9702787157 |DID No. : 079 4106 9065 | E-mail: kunals@microlink.co.in| www.microlink.co.in From: Patel, Arpit [mailto:Arpit.Patel@bmedicalsystemsindia.com] Sent: 05 August 2024 10:40 AM To: Support <support@microlink.co.in>; support@spectra-vision.com; kunal sanghavi <kunals@microlink.co.in>; yash.takiyar <yash.takiyar@Spectra-vision.com> Subject: EL accural showing but not credited for July month Hi Team, Last month the EL accrual showing, but the leave balance has not been added for the users. I have verified & found that EL balance has not been added for the users. Need to check on priority basis. Employees have not received the EL balance for July month. Arpit Patel IT Manager B Medical Systems India Private Limited Mehta Estate, Gala No. 8,9,10,10a,11, Andheri Kurla Road, Gundavli, Chakala, Andheri East, Mumbai 400093 Mobile:+91-8140181626 Email:- Arpit.Patel@bmedicalsystemsindia.com Web:- www.bmedicalsystems.com Please consider the environment before printing this email NOTICE: This email and any attachments are for the sole use of the intended recipient(s) and may contain confidential and privileged information. Any unauthorized review, use, disclosure or distribution is prohibited. If you are not the intended recipient, please notify the sender by reply email and destroy the original message.",Duplicate ticket id : - T013847,Duplicate ticket id : - T013847
T013903,ARSWin-Net-100,Process Year Migration ,Process Year Migration from Jan to april,Case escalate to Milan Sir ,"We have created new database ars 2425 and migrate all tables from ars 2424 database ,Assign shift ,prepare log file from april month and completd migration "
T013903,ARSWin-Net-100,Process Year Migration ,Process Year Migration from Jan to april,internal checking required,"We have created new database ars 2425 and migrate all tables from ars 2424 database ,Assign shift ,prepare log file from april month and completd migration "
T013903,ARSWin-Net-100,Process Year Migration ,Process Year Migration from Jan to april,internal checking required,"We have created new database ars 2425 and migrate all tables from ars 2424 database ,Assign shift ,prepare log file from april month and completd migration "
T013903,ARSWin-Net-100,Process Year Migration ,Process Year Migration from Jan to april,"We have created new database ars 2425 and migrate all tables from ars 2424 database ,Assign shift ,prepare log file from april month and completd migration ","We have created new database ars 2425 and migrate all tables from ars 2424 database ,Assign shift ,prepare log file from april month and completd migration "
T013904,NetXsControl Ent.,Old Employee ID Edit,Old Employee ID Edit. Note: Under Warranty,As discussed with client client will call in 10 minutes.,"Took remote access and connected with the client to check and edit employee records. Attempted to delete an employee from the NetXS software, but found that some user data transactions were present, preventing the deletion. Downloaded the data and provided guidance on clearing the transaction buffer if the data is not required. The reader is now working properly."
T013904,NetXsControl Ent.,Old Employee ID Edit,Old Employee ID Edit. Note: Under Warranty,As discussed with client client will call in 10 minutes.,"Took remote access and connected with the client to check and edit employee records. Attempted to delete an employee from the NetXS software, but found that some user data transactions were present, preventing the deletion. Downloaded the data and provided guidance on clearing the transaction buffer if the data is not required. The reader is now working properly."
T013904,NetXsControl Ent.,Old Employee ID Edit,Old Employee ID Edit. Note: Under Warranty,"Took remote access and connected with the client to check and edit employee records. Attempted to delete an employee from the NetXS software, but found that some user data transactions were present, preventing the deletion. Downloaded the data and provided guidance on clearing the transaction buffer if the data is not required. The reader is now working properly.","Took remote access and connected with the client to check and edit employee records. Attempted to delete an employee from the NetXS software, but found that some user data transactions were present, preventing the deletion. Downloaded the data and provided guidance on clearing the transaction buffer if the data is not required. The reader is now working properly."
T013905,Biot Device,Some issues with Some Quires ,Some issues with Some Quires,"Provided guidance to late policies, location mapping","Provided guidance to late policies, location mapping"
