"ticket_no","name","ticket_title","description_plain","comments","solution"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","Hi Mittal ,
As discussed,Sun team required Reprocess query for ticket id:-TKT038306/TKT033753/TKT032979.","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",Query shared on ticket:TKT032979 in CRM.,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",assign to ketulbhai,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",Reprocess query shared to SUN Team on 05-02-2025 for ticket id:- TKT038306/TKT033753/TKT032979.,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",Confirmation pending from sun team,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","Hi Zeel,
As discussed yesterday meeting, Please find required details.
71350 (Mr. Bipin Choubey's) is not a location transfer case.","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","Issue: After approving the ""Card Forgotten"" application, the cancellation reprocess was not triggered.

Root Cause: Missing or incorrect workflow logic prevented automatic cancellation reprocessing.

Resolution: Fixed the workflow to ensure cancellation reprocess is triggered","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",Duplicate ticket id:- TKT031766,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","assign to ketulbhai

","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","Hi Zeel, 

We shared effected user query to sun team on 11-02-2025 but no data fetch in query.

 Please check an provided updated query. 
Query:- 
select distinct am.* from attdmain am inner join adjustapply ad on ad.userid=am.empid and ad.attddate=am.attddate and ad.category='CardForgottonCancel' and ad.laststatus='G' and am.weekoff is not null and am.udfremark='A' and am.attddate>='01-jun-2022' and NOT EXISTS (SELECT 1 FROM lvtran WHERE category = 'LST' AND lvtran.EmpId = ad.userid)

","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","We have verified the query, and it is working correctly for this case. If no records are found in the query, it indicates that such a case does not exist.
","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",Assign to L2,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",Need to understand case with QC ,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","Need to understand case with QC

","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","Discussed with Zeel, she will provided details RCA on 17th March (Monday).","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","RCA :-

Issue: After approving the ""Card Forgotten"" application, the cancellation reprocess was not triggered. 
Root Cause: Missing or incorrect workflow logic prevented automatic cancellation reprocessing. 
Resolution: Fixed the workflow to ensure cancellation reprocess is triggered.","Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",Reference Ticket ID  TKT046674/TKT046095,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",This case is different so we request to close this ticket,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.",assign to ketulbhai,"Issue also resolved and RCA And Effected case also shared.

"
T023559,iApp,TKT038306,"Mr. Bipin Choubey's salary of 20.10.2024 was deducted in the month of October, which was to credited in the salary of the month of November which he did not recieved. kindly check and update. Screenshot of his attendance is attached.","Issue also resolved and RCA And Effected case also shared.

","Issue also resolved and RCA And Effected case also shared.

"
T023560,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary. 390083 - Rayomand Irani,assign to ketulbhai,Issue has been resolved
T023560,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary. 390083 - Rayomand Irani,"The details and query regarding the affected case were shared in an email on December 26, 2024.
",Issue has been resolved
T023560,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary. 390083 - Rayomand Irani,Confirmation pending sun team,Issue has been resolved
T023560,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary. 390083 - Rayomand Irani,"Dear Mittal,

As discussed, Sun team required Reprocess query for ticket id:-TKT038306/TKT033753/TKT032979.",Issue has been resolved
T023560,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary. 390083 - Rayomand Irani,Query shared on ticket:TKT032979 in CRM.,Issue has been resolved
T023560,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary. 390083 - Rayomand Irani,assign to ketulbhai,Issue has been resolved
T023560,iApp,TKT033753,Below employee absenteeism is reflecting on weekly off date 17th & 18th Aug. And same is considered as LWP in Aug'24 salary. 390083 - Rayomand Irani,Reprocess query shared to SUN Team on 05-02-2025 for ticket id:- TKT038306/TKT033753/TKT032979.,Issue has been resolved
